"article_link","headline","is_sarcastic"
"https://www.huffingtonpost.com/entry/lin-manuel-miranda-donald-trump-puerto-rico_us_59cf8f0ee4b09538b508752e","lin-manuel miranda to trump: 'you're going straight to hell' for blasting san juan mayor","0"
"https://local.theonion.com/dysfunctional-singles-find-each-other-1819566823","dysfunctional singles find each other","1"
"https://www.theonion.com/prescription-bottle-recommends-taking-10-tablets-if-you-1819576483","prescription bottle recommends taking 10 tablets if you really want to fly","1"
"https://www.theonion.com/report-42-of-relationships-begin-with-leaning-over-ap-1819580342","report: 42% of relationships begin with leaning over apartment balcony to see beautiful new neighbor watering zinnias below","1"
"https://www.theonion.com/time-magazine-just-six-months-from-big-cocktail-nation-1819564652","time magazine just six months from big cocktail-nation-craze story","1"
"https://www.huffingtonpost.com/entry/calle-13-ojos-color-sol_n_5638548.html","calle 13 explores the power of a kiss","0"
"https://www.huffingtonpost.com/entry/gun-sales-black-friday_us_565e5e8be4b079b2818c860b","background checks for gun sales hit record high on black friday","0"
"https://www.theonion.com/yellow-cross-receives-record-10-000-liters-of-urine-don-1819579970","yellow cross receives record 10,000 liters of urine donations","1"
"https://local.theonion.com/man-worried-harassing-messages-he-sending-on-dating-app-1819578718","man worried harassing messages he sending on dating app getting lost among abuse from other guys","1"
"https://www.theonion.com/britain-plummets-to-lowest-value-in-world-since-1580s-1819592605","britain plummets to lowest value in world since 1580s","1"
"https://www.huffingtonpost.com/entry/the-bonus-marchers-anniversary_b_5605528.html","the bonus marchers anniversary and veterans in america","0"
"https://www.theonion.com/popular-new-exercise-app-just-tells-users-they-ran-5-mi-1819577007","popular new exercise app just tells users they ran 5 miles a day no matter what","1"
"https://www.huffingtonpost.com/entry/15-popular-travel-destinations-you-should-avoid-in-the-summer_us_5aa8565ee4b018e2f1c28858","15 popular travel destinations you should avoid in the summer","0"
"https://politics.theonion.com/tearful-biden-carefully-takes-down-blacklight-poster-of-1819579542","tearful biden carefully takes down blacklight poster of topless barbarian chick from office wall","1"
"https://www.theonion.com/police-sketch-artist-admits-to-only-drawing-people-who-1819564686","police sketch artist admits to only drawing people who have wronged him personally","1"
"https://local.theonion.com/mother-given-gift-basket-of-soaps-bubble-bath-hopefull-1825988520","mother given gift basket of soaps, bubble bath hopefully takes hint that she smells like shit","1"
"https://www.huffingtonpost.com/entry/the-antigay-right-cant-ru_b_7122616.html","the anti-gay right can't run forever from its history of bigotry","0"
"https://www.theonion.com/study-u-s-best-place-for-women-to-buy-jeans-1819573777","study: u.s. best place for women to buy jeans","1"
"https://www.huffingtonpost.com/entry/rex-tillerson-state-department_us_5a3dd894e4b0b0e5a7a2312e","how secretary tillerson can right the state department","0"
"https://www.huffingtonpost.com/entry/obama-could-act-on-iran-deal-without-congressional-approval_us_55d08aa2e4b07addcb4334d0","obama could act on iran deal without congressional approval","0"
"https://www.huffingtonpost.comhttp://www.thewrap.com/toni-braxton-unbreak-my-heart-is-lifetimes-most-watched-movie-in-a-year/","'toni braxton: unbreak my heart' is lifetime's most watched movie in a year","0"
"https://www.huffingtonpost.com/entry/10-things-i-learned-as-a-new-adjunct-teacher_b_6408680.html","10 things i learned as a new adjunct teacher","0"
"https://www.huffingtonpost.com/entry/harry-potter-makeup-beauty-hermione_us_593974f4e4b0b13f2c681c6d","all the harry potter makeup you need to look as good as hermione","0"
"https://local.theonion.com/town-still-cant-think-of-name-for-largest-most-used-st-1819569285","town still can't think of name for largest, most used street","1"
"https://www.theonion.com/kofi-annan-places-4-000-pound-wreath-on-mass-grave-1819588173","kofi annan places 4,000-pound wreath on mass grave","1"
"https://www.huffingtonpost.com/entry/rnc-donald-trump-approval-poll_us_5a7ff3f0e4b08dfc9304e3e1","the rnc asked tweeters to take a donald trump approval poll. they did so with glee.","0"
"https://www.huffingtonpost.com/entry/trash-reading_b_6143310.html","trash reading","0"
"https://www.theonion.com/james-fenimore-cooper-famed-american-novelist-dies-at-1819575639","james fenimore cooper, famed american novelist, dies at 224","1"
"https://www.huffingtonpost.com/entry/celebrating-my-independence-from-drug-addiction_us_59592cc3e4b0c85b96c662ef","celebrating my independence from drug addiction","0"
"https://www.huffingtonpost.com/entry/has-the-eu-really-solved-its-refugee-crisis_us_595f9e77e4b085e766b511f4","has the eu really solved its refugee crisis?","0"
"https://www.theonion.com/taco-bell-unveils-new-taco-with-shell-made-from-doritos-1821297402","taco bell unveils new taco with shell made from doritos bags","1"
"https://www.huffingtonpost.com/entry/jimmy-fallon-myroommateisweird-tweets_us_55e99690e4b03784e2758de9","jimmy fallon's #myroommateisweird tweets sum up all your roomie nightmares","0"
"https://www.theonion.com/new-study-finds-most-of-earth-s-oxygen-used-for-complai-1819576702","new study finds most of earth's oxygen used for complaining","1"
"https://entertainment.theonion.com/wax-museum-fire-results-in-hundreds-of-new-danny-devito-1819588387","wax-museum fire results in hundreds of new danny devito statues","1"
"https://www.huffingtonpost.com/entry/can-research-identify-a-s_b_5461827.html","can research identify a school that's working?","0"
"https://www.huffingtonpost.com/entry/caitlyn-jenner-jimmy-kimmel-transition_us_596f732fe4b0a03aba86b139","caitlyn jenner calls out jimmy kimmel for jokes about her transition","0"
"https://entertainment.theonion.com/internet-not-quite-done-milking-cory-monteith-s-death-f-1819575673","internet not quite done milking cory monteith's death for all it worth","1"
"https://www.theonion.com/new-super-fast-transport-system-powered-by-passengers-1819575384","new super-fast transport system powered by passengers' screams","1"
"https://www.theonion.com/resume-accidentally-kept-on-file-1819564717","résumé accidentally kept on file","1"
"https://www.huffingtonpost.com/entry/top-public-colleges-2015-us-news-ranking_n_5806072.html","the 17 best public colleges in the country","0"
"https://www.theonion.com/federal-government-adds-600-000-acres-to-national-forbi-1819578290","federal government adds 600,000 acres to national forbidden zone","1"
"https://www.theonion.com/man-use-big-word-1819569776","man use big word","1"
"https://www.huffingtonpost.com/entry/aaron-rodgers-finally-breaks-his-silence-on-bachelorette-brother_us_5798b65ae4b02d5d5ed39b3c","aaron rodgers finally breaks his silence on 'bachelorette' brother","0"
"https://www.huffingtonpost.comhttp://www.engadget.com/2016/05/13/facebook-hires-u-s-magistrate-judge-paul-grewal/","facebook expands its legal team","0"
"https://www.theonion.com/hmo-targets-blacks-with-rapping-good-health-campaign-1819567682","hmo targets blacks with 'rapping good' health campaign","1"
"https://www.huffingtonpost.com/entry/the-bus-that-did-not-stop-for-us-a-mothers-take-on_us_58c87b31e4b05675ee9c5b5c","the bus that did not stop for us: a mother's take on the headscarf court ruling","0"
"https://www.huffingtonpost.com/entry/hulu-what-to-watch_us_5aeb70dde4b0c4f1932063b2","what to watch on hulu that's new this week","0"
"https://www.huffingtonpost.com/entry/jane-seymour-aging_n_6256918.html","jane seymour's secrets to feeling young after 50","0"
"https://www.huffingtonpost.com/entry/trump-university-con_us_5756b5e6e4b0ca5c7b4ff16b","how trump university relied heavily on the craft of con men","0"
"https://www.huffingtonpost.com/entry/uk-electronics-ban-middle-east-africa_us_58d139d6e4b0be71dcf80fa0","u.k. to also ban large electronics on some flights from middle east, africa","0"
"https://www.huffingtonpost.com/entry/troy-deacon-burns-hate-crime_us_5644b91be4b08cda3487abe3","washington state man jailed after attacking three gay seattle men","0"
"https://www.huffingtonpost.com/entry/making-epa-great-again-hearing-us_us_5894fcc5e4b0c1284f26113d","house (anti)science panel preps 'making the epa great again' hearing","0"
"https://www.huffingtonpost.com/entry/hillary-set-to-move-past_b_7566706.html","hillary set to move past prelims with roosevelt island address (are the clintons cynics or realists?)","0"
"https://www.huffingtonpost.com/entry/baseballs-new-rules-are-even-sillier-than-we-thought_us_58e25e76e4b0b3918c852381","baseball's new rules are even sillier than we thought","0"
"https://www.huffingtonpost.comhttps://www.facebook.com/HuffPostEntertainment/videos/vb.70072372362/10154104888432363/?type=2&theater","watch live: jen kirkman discusses her new book 'i know what i'm doing and other lies i tell myself'","0"
"https://www.theonion.com/war-talks-begin-at-camp-goliath-1819565662","war talks begin at camp goliath","1"
"https://www.theonion.com/new-statewide-education-standards-require-teachers-to-f-1819578086","new statewide education standards require teachers to forever change lives of 30% of students","1"
"https://local.theonion.com/trophy-son-half-fathers-age-1819591158","trophy son half father's age","1"
"https://www.huffingtonpost.com/entry/dog-headed-home-after-2400-mile-trip_n_6398790.html","missing puppy headed back to worried owners after 2,400-mile road trip","0"
"https://politics.theonion.com/tea-party-congressman-calls-for-tax-breaks-to-put-out-r-1819572908","tea party congressman calls for tax breaks to put out raging wildfire in district","1"
"https://www.theonion.com/new-memoir-reveals-navy-seal-bounced-a-few-book-ideas-o-1819573807","new memoir reveals navy seal bounced a few book ideas off bin laden before killing him","1"
"https://www.huffingtonpost.com/entry/thats-my-daddy_b_9839148.html","that's my daddy: two moms figure out how to tell the truth about their family","0"
"https://www.theonion.com/aunt-threatens-to-devour-helpless-newborns-toes-1819569387","aunt threatens to devour helpless newborn's toes","1"
"https://www.huffingtonpost.com/entry/paul-rudd-kansas-city-royals-world-series_us_5637abefe4b00aa54a4ef425","paul rudd celebrates kansas city royals' win by getting showered with beer","0"
"https://www.huffingtonpost.com/entry/robert-marbut_n_6738948.html","how a traveling consultant helps america hide the homeless","0"
"https://www.theonion.com/biden-quietly-asks-obama-to-pick-him-up-some-of-those-r-1819578893","biden quietly asks obama to pick him up some of those real throwing stars from japan","1"
"https://www.theonion.com/nation-descends-into-utter-moral-chaos-following-dear-a-1819574392","nation descends into utter moral chaos following 'dear abby' writer's death","1"
"https://www.huffingtonpost.com/entry/the-most-important-game-you-can-play-as-a-parent_b_6465468.html","the most important game you can play as a parent","0"
"https://www.theonion.com/no-way-to-prevent-this-says-only-nation-where-this-r-1819578474","'no way to prevent this,' says only nation where this regularly happens","1"
"https://www.huffingtonpost.com/entry/religion-themed-halloween-costumes_us_5616895ae4b0e66ad4c6ad46","8 do's and don'ts of religion-themed halloween costumes","0"
"https://www.huffingtonpost.com/entry/ukraine-at-a-crossroads-c_b_11613554.html","ukraine at a crossroads: could putin lose his job over mishandling the crisis?","0"
"https://www.huffingtonpost.com/entry/ted-cruz-republican-national-convention-poll_us_57961a30e4b02d5d5ed22b04","ted cruz favorability with republicans drops after convention speech","0"
"https://www.huffingtonpost.com/entry/barack-obama-singing-all-i-want-for-christmas-is-a-gift_us_585d2d7ee4b0de3a08f4f890","barack obama 'singing' 'all i want for christmas' is a gift","0"
"https://www.theonion.com/study-uneducated-outbreeding-intelligentsia-2-to-1-1819564327","study: uneducated outbreeding intelligentsia 2-to-1","1"
"https://www.huffingtonpost.com/entry/counting-down-the-seconds-until-putin-betrays-trump_us_586d35f1e4b0eb58648b8a3c","counting down the seconds until putin betrays trump","0"
"https://www.theonion.com/new-television-show-to-examine-rarely-discussed-years-b-1819575616","new television show to examine rarely discussed years between 1980 and 1989","1"
